TransactionID,CustomerID,CustomerName,ProductID,ProductName,ProductCategory,PurchaseQuantity,PurchasePrice,PurchaseDate,Country
915,903,Heidi Baldwin,239,Microwave,Home Appliances,2,588.15,7/4/2023,Oman
916,720,Patrick Lindsey,206,Blender,Home Appliances,3,471.67,3/20/2024,United States Virgin Islands
917,907,Dawn Cruz,281,Smartphone,Electronics,2,929.34,3/24/2024,Guyana
918,931,Kimberly Young,256,Smart Bulb,Electronics,3,495.65,11/23/2023,Algeria
919,502,Tabitha Turner,296,Refrigerator,Home Appliances,3,530.14,9/25/2023,French Southern Territories
920,315,Caitlin Gonzales,240,Router,Electronics,1,788.4,6/1/2024,Sudan
921,885,Rachel Hill,210,Printer,Electronics,5,541.67,5/10/2024,Slovakia (Slovak Republic)
922,603,Jason Randall,291,Camera,Electronics,2,884.56,12/7/2023,Turkey
923,939,Christopher Green,208,Toaster,Home Appliances,3,300.64,11/9/2023,Italy
924,716,Kimberly Murphy,288,Heater,Home Appliances,1,123.57,7/6/2023,Serbia
925,153,Catherine Ramos,282,Air Conditioner,Home Appliances,2,905.45,8/17/2023,Afghanistan
926,510,Eric Johnston,214,Smartphone,Electronics,3,387.56,8/26/2023,Egypt
927,628,Patricia Banks,216,Printer,Electronics,3,544.83,5/19/2024,Nauru
928,802,Todd Hayes,294,Blender,Home Appliances,5,823.89,8/16/2023,Eritrea
929,277,Samantha Marsh,225,Heater,Home Appliances,5,451.1,7/28/2023,Israel
930,476,Shawn Duffy,273,Smartwatch,Electronics,2,327.11,9/21/2023,Angola
931,123,Maria Sims,211,Laptop,Electronics,2,971.91,12/22/2023,Congo
932,368,Caroline Morales,254,Laptop,Electronics,2,673.63,2/14/2024,Eritrea
933,252,Jacob Valentine,215,Printer,Electronics,1,213.52,7/1/2023,Saint Barthelemy
934,638,Thomas Chavez,286,Refrigerator,Home Appliances,2,33.52,1/3/2024,British Indian Ocean Territory (Chagos Archipelago)
935,329,Cheryl Atkins,234,Blender,Home Appliances,1,82.52,10/15/2023,San Marino
936,606,Jeffrey Clark,227,Smartwatch,Electronics,5,79.74,5/11/2024,Finland
937,844,Jennifer Ortiz,218,Smartwatch,Electronics,4,394.15,7/7/2023,French Guiana
938,368,Jerry Wright,274,Coffee Maker,Home Appliances,3,26.72,3/17/2024,Oman
939,569,John Savage,288,Router,Electronics,1,645.01,11/27/2023,Poland
940,317,Michelle Fitzgerald,232,Smart Bulb,Electronics,1,703.87,7/24/2023,Bhutan
941,670,Gary Young,245,Camera,Electronics,5,115.07,2/16/2024,Wallis and Futuna
942,786,Linda Goodman,205,Electric Kettle,Home Appliances,1,288.7,6/28/2023,El Salvador
943,616,Elizabeth Foster,247,Coffee Maker,Home Appliances,4,823.9,8/16/2023,Uganda
944,672,Christopher Jackson,263,Tablet,Electronics,2,538.13,6/21/2024,Guadeloupe
945,998,Brandon Page,255,Printer,Electronics,5,302.03,8/20/2023,Eritrea
946,219,William Porter,235,Smartwatch,Electronics,3,957.82,4/11/2024,Guyana
947,540,Shawn Austin,297,Router,Electronics,5,149.96,6/19/2024,Estonia
948,629,Steven Stewart,262,Smartphone,Electronics,5,600.69,4/17/2024,Zambia
949,254,Tammy Fields,256,Smartwatch,Electronics,2,750.81,7/16/2023,Comoros
950,252,Clifford Harrison,220,Vacuum Cleaner,Home Appliances,4,906.57,3/26/2024,Lao People's Democratic Republic
951,546,Steven Simpson,256,Headphones,Electronics,2,228.58,11/11/2023,Russian Federation
952,674,Mr. Ryan Camacho,215,Vacuum Cleaner,Home Appliances,1,189.54,11/8/2023,Bermuda
953,308,Catherine Jackson,265,Router,Electronics,4,648.23,5/10/2024,Faroe Islands
954,676,Laurie Silva,200,Smartwatch,Electronics,1,258.18,1/16/2024,Seychelles
955,684,Thomas Sanchez,263,Smart Bulb,Electronics,4,952.02,3/14/2024,Bhutan
956,436,Michael Becker,250,Microwave,Home Appliances,2,109.04,11/18/2023,Namibia
957,208,Brittany Miller,290,Television,Electronics,3,491,3/8/2024,Lesotho
958,564,Debra Barrett,242,Electric Kettle,Home Appliances,3,696.52,7/13/2023,Palau
959,737,Erika Dennis,293,Smart Bulb,Electronics,5,370.85,6/12/2024,South Georgia and the South Sandwich Islands
960,682,Scott Solis,236,Coffee Maker,Home Appliances,2,14.78,10/29/2023,South Georgia and the South Sandwich Islands
961,156,Kimberly Guzman,211,Television,Electronics,4,283.91,11/27/2023,Equatorial Guinea
962,282,Randy Ross,202,Microwave,Home Appliances,3,879.11,5/22/2024,Cote d'Ivoire
963,266,James Holland,283,Air Conditioner,Home Appliances,3,777.02,8/24/2023,British Indian Ocean Territory (Chagos Archipelago)
964,405,Jeffrey Drake MD,287,Heater,Home Appliances,1,184.01,2/15/2024,Bulgaria
965,467,Sandra Hunt,262,Smartwatch,Electronics,2,892.38,12/15/2023,Turks and Caicos Islands
966,497,Justin Henderson,296,Smartwatch,Electronics,1,730.15,12/7/2023,Sudan
967,477,Jessica Simmons,205,Router,Electronics,1,814.52,1/11/2024,Guam
968,574,Maria Reeves,263,Electric Kettle,Home Appliances,2,907.24,1/16/2024,Niue
969,762,Donna Kim,261,Heater,Home Appliances,5,477.38,10/20/2023,Canada
970,230,Elizabeth Wright,254,Camera,Electronics,4,231.07,10/18/2023,Mongolia
971,148,Sylvia Palmer,265,Microwave,Home Appliances,4,506.11,12/8/2023,Isle of Man
972,196,Nathan Hess,245,Printer,Electronics,3,507.15,10/2/2023,Mozambique
973,183,Alexis Yang,259,Smart Bulb,Electronics,2,759.63,9/3/2023,Solomon Islands
974,286,Amber Butler,290,Tablet,Electronics,2,187.35,10/19/2023,Germany
975,701,Nicole Cole,233,Tablet,Electronics,3,50.02,11/5/2023,Uruguay
976,992,Christine Miller,277,Vacuum Cleaner,Home Appliances,1,271.71,10/4/2023,Tunisia
977,789,Joseph Smith,214,Smartphone,Electronics,2,522.71,7/1/2023,Chile
978,771,Michael Melton,295,Coffee Maker,Home Appliances,4,918.72,2/14/2024,Saint Kitts and Nevis
979,598,Robert Jensen,288,Smartphone,Electronics,3,112.19,3/13/2024,Portugal
980,791,Eric Martinez,201,Washing Machine,Home Appliances,5,548.91,9/8/2023,Bouvet Island (Bouvetoya)
981,935,Wesley Trevino,226,Printer,Electronics,4,371.64,12/29/2023,Pakistan
982,248,Jessica Garrett,268,Router,Electronics,3,382.57,9/8/2023,Benin
983,408,Brittany Henderson,214,Router,Electronics,4,359.37,8/29/2023,United Kingdom
984,256,Jill Washington,202,Air Conditioner,Home Appliances,4,888.3,5/24/2024,Korea
985,699,Edward Gallegos,250,Router,Electronics,2,445.5,7/15/2023,Grenada
986,108,Ryan Reynolds,253,Laptop,Electronics,5,647.04,5/20/2024,Lithuania
987,854,Monique Duarte,204,Headphones,Electronics,2,165.78,1/1/2024,Iran
988,597,Misty Mcconnell,262,Television,Electronics,4,813.06,9/24/2023,Rwanda
989,162,Jennifer Stewart,208,Tablet,Electronics,4,484.23,10/8/2023,Uganda
990,763,John Simpson,282,Printer,Electronics,1,251.23,11/7/2023,Kiribati
991,814,Christopher Barber,260,Smart Bulb,Electronics,5,169.52,11/6/2023,Kazakhstan
992,337,Laurie Cohen,277,Smart Bulb,Electronics,2,65.35,5/22/2024,Tajikistan
993,832,Bonnie Carter,291,Microwave,Home Appliances,5,958.66,11/24/2023,Israel
994,953,Marissa Ward,260,Smartwatch,Electronics,1,224.43,5/1/2024,Tanzania
995,265,Diane Curry,285,Air Conditioner,Home Appliances,2,227.17,12/30/2023,Bulgaria
996,277,Larry Garcia,253,Electric Kettle,Home Appliances,2,796.67,1/3/2024,Gabon
997,340,Anthony Smith,233,Smart Bulb,Electronics,5,271.88,11/11/2023,Philippines
998,262,Scott Gordon,208,Air Conditioner,Home Appliances,5,594.69,11/4/2023,Jersey
999,216,Barbara Walker,233,Printer,Electronics,4,140.89,11/5/2023,Slovenia
1000,463,Patricia Hawkins,219,Television,Electronics,5,861,5/22/2024,Portugal
